catchment,site,id,type,rank,date,total_capacity,production,liquid_capacity,cake_capacity
YORK NABURN/STW,NEWTON RAWCLIFFE/STW,404,STW,1,13/07/2020,0.02,0.0034,0,0
LUNDWOOD/STW,NORCROFT/STW,405,STW,1,13/07/2020,0.004,0.00068,0,0
KNOSTROP/STW,NORMANTON/STW,406,STW,1,13/07/2020,6.068,1.03156,0,0
BRADFORD ESHOLT/NO 2 STW,NORTH COWTON/STW,407,STW,1,13/07/2020,0.064,0.01088,0,0
HULL/STW,NORTH DALTON/STW,408,STW,1,13/07/2020,0.044,0.00748,0,0
BRADFORD ESHOLT/NO 2 STW,NORTH DEIGHTON/STW,409,STW,1,13/07/2020,0.218,0.03706,0,0
YORK NABURN/STW,NORTH DUFFIELD/STW,410,STW,1,13/07/2020,0.22,0.0374,0,0
HULL/STW,NORTH FERRIBY/STW,411,STW,1,13/07/2020,0.866,0.14722,0,0
BRADFORD ESHOLT/NO 2 STW,NORTH STAINLEY/STW,412,STW,1,13/07/2020,0.088,0.01496,0,0
BRADFORD ESHOLT/NO 2 STW,NORTHALLERTON/STW,413,STF/T,2,13/07/2020,3.648,0.894,4,0
BRADFORD ESHOLT/NO 2 STW,NORTON LE CLAY/STW,414,STW,1,13/07/2020,0.006,0.00102,0,0
SANDALL/STW,NORTON/NO 2 STW,415,STW,1,13/07/2020,1.322,0.22474,0,0
CALDER VALE/STW,NOTTON RAILWAY/STW,416,STW,1,13/07/2020,0.004,0.00068,0,0
CALDER VALE/STW,NOTTON VILLAGE/STW,417,STW,1,13/07/2020,0.124,0.02108,0,0
BRADFORD ESHOLT/NO 2 STW,NUN MONKTON/STW,418,STW,1,13/07/2020,0.06,0.0102,0,0
HULL/STW,NUNBURNHOLME/NO 3 STW,419,STW,1,13/07/2020,0.008,0.00136,0,0
HULL/STW,OAK COTTAGE/STW,420,STW,1,13/07/2020,0.02,0.0034,0,0
BRADFORD ESHOLT/NO 2 STW,OLD CHAPEL CATTAL/STW,421,STW,1,13/07/2020,0.02,0.0034,0,0
BRADFORD ESHOLT/NO 2 STW,OLD CHAPEL/STW,422,STW,1,13/07/2020,0.02,0.0034,0,0
LUNDWOOD/STW,OLD COTTAGES/STW,423,STW,1,13/07/2020,0.002,0.00034,0,0
HULL/STW,OLD ELLERBY/STW,424,STW,1,13/07/2020,0.01,0.0017,0,0
HULL/STW,OLD FARM CLOSE/STW,425,STW,1,13/07/2020,0.02,0.0034,0,0
OLD WHITTINGTON/STW,OLD WHITTINGTON/STW,426,STC,4,13/07/2020,18.5,7.992,6.2,0
YORK NABURN/STW,OLDSTEAD/STW,427,STW,1,13/07/2020,0.002,0.00034,0,0
BRADFORD ESHOLT/NO 2 STW,ORNHAMS/STW,428,STW,1,13/07/2020,0.02,0.0034,0,0
BRADFORD ESHOLT/NO 2 STW,OSMOTHERLEY/STW,429,STW,1,13/07/2020,0.064,0.01088,0,0
BRADFORD ESHOLT/NO 2 STW,OSMOTHERLEY/WTW STW,430,STW,1,13/07/2020,0.02,0.0034,0,0
YORK NABURN/STW,OSWALDKIRK/STW,431,STW,1,13/07/2020,0.028,0.00476,0,0
BRADFORD ESHOLT/NO 2 STW,OTLEY/STW,432,STW,1,13/07/2020,2.422,0.41174,0,0
HULL/STW,OTTRINGHAM/STW,433,STW,1,13/07/2020,0.052,0.00884,0,0
BRADFORD ESHOLT/NO 2 STW,OUGHTERSHAW/STW,434,STW,1,13/07/2020,0.002,0.00034,0,0
YORK NABURN/STW,OULSTON/STW,435,STW,1,13/07/2020,0.01,0.0017,0,0
BRADFORD ESHOLT/NO 2 STW,OVER SILTON/STW,436,STW,1,13/07/2020,0.008,0.00136,0,0
BRADFORD ESHOLT/NO 2 STW,OXENHOPE/NO 2 STW,437,STW,1,13/07/2020,0.296,0.05032,0,0
BRADFORD ESHOLT/NO 2 STW,PATELEY BRIDGE/STW,438,STW,1,13/07/2020,0.31,0.0527,0,0
HULL/STW,PATRINGTON/STW,439,STW,1,13/07/2020,0.354,0.06018,0,0
YORK NABURN/STW,PICKERING/STW,440,STW,1,13/07/2020,1.12,0.1904,0,0
HUDDERSFIELD/NO 2 STF,PICKWOOD SCAR/STW,441,STW,1,13/07/2020,0.002,0.00034,0,0
YORK NABURN/STW,POCKLINGTON/STW,442,STW,1,13/07/2020,1.564,0.26588,0,0
BRADFORD ESHOLT/NO 2 STW,POOL/STW,443,STW,1,13/07/2020,0.612,0.10404,0,0
BRADFORD ESHOLT/NO 2 STW,PRESTON UNDER SCAR/STW,444,STW,1,13/07/2020,0.024,0.00408,0,0
DEWSBURY/STW,QUAKER BOTTOM/STW,445,STW,1,13/07/2020,0.004,0.00068,0,0
BRADFORD ESHOLT/NO 2 STW,RAINTON/STW,446,STW,1,13/07/2020,0.05,0.0085,0,0
BRADFORD ESHOLT/NO 2 STW,RASKELF/STW,447,STW,1,13/07/2020,0.056,0.00952,0,0
ALDWARKE/STW,RAVENFIELD/STW,448,STW,1,13/07/2020,0.032,0.00544,0,0
HULL/STW,RAVENSCAR/STW,449,STW,1,13/07/2020,0.018,0.00306,0,0
BRADFORD ESHOLT/NO 2 STW,RAVENSWORTH/STW,450,STW,1,13/07/2020,0.03,0.0051,0,0
KNOSTROP/STW,RAWCLIFFE BANKSIDE/STW,451,STW,1,13/07/2020,0.056,0.00952,0,0
KNOSTROP/STW,RAWCLIFFE COTTAGE/STW,452,STW,1,13/07/2020,0.006,0.00102,0,0
YORK NABURN/STW,RAWCLIFFE YORK/STW,453,STF/T,2,13/07/2020,3.778,1.889,1,0
HUDDERSFIELD/NO 2 STF,REDACRE/NO 2 STW,454,STW,1,13/07/2020,1.09,0.1853,0,0
BLACKBURN MEADOWS/STW,REDMIRES/NO 1 STW,455,STW,1,13/07/2020,0.002,0.00034,0,0
BRADFORD ESHOLT/NO 2 STW,REETH/STW,456,STW,1,13/07/2020,0.094,0.01598,0,0
BRIDLINGTON/STW,REIGHTON/STW,457,STW,1,13/07/2020,0.052,0.00884,0,0
BLACKBURN MEADOWS/STW,RENISHAW/STW,458,STW,1,13/07/2020,0.394,0.06698,0,0
BRADFORD ESHOLT/NO 2 STW,RICHMOND/STW,459,STW,1,13/07/2020,1.178,0.20026,0,0
YORK NABURN/STW,RILLINGTON/STW,460,STW,1,13/07/2020,0.176,0.02992,0,0
BRADFORD ESHOLT/NO 2 STW,RIPON/NO 2 STW,461,STF/D,3,13/07/2020,13.59245993,1.23,7.75,0
HUDDERSFIELD/NO 2 STF,RIPPONDEN/STW,462,STW,1,13/07/2020,0.71,0.1207,0,0
BLACKBURN MEADOWS/STW,RIVELIN/STW,463,STW,1,13/07/2020,0.004,0.00068,0,0
BRADFORD ESHOLT/NO 2 STW,ROMANBY/STW,464,STW,1,13/07/2020,0.832,0.14144,0,0
HULL/STW,ROOS/NO 2 STW,465,STW,1,13/07/2020,0.136,0.02312,0,0
YORK NABURN/STW,ROSEDALE ABBEY/STW,466,STW,1,13/07/2020,0.052,0.00884,0,0
YORK NABURN/STW,ROSEDALE/STW,467,STW,1,13/07/2020,0.016,0.00272,0,0
BRIDLINGTON/STW,RUDSTON/NO 2 STW,468,STW,1,13/07/2020,0.006,0.00102,0,0
YORK NABURN/STW,RUFFORTH/STW,469,STW,1,13/07/2020,0.156,0.02652,0,0
HULL/STW,RUSTON PARVA/STW,470,STW,1,13/07/2020,0.008,0.00136,0,0
YORK NABURN/STW,RYTHER/STW,471,STW,1,13/07/2020,0.002,0.00034,0,0
HUDDERSFIELD/NO 2 STF,SALTERHEBBLE/STW,472,STW,1,13/07/2020,0.02,0.0034,0,0
YORK NABURN/STW,SAND HUTTON/STW,473,STW,1,13/07/2020,0.022,0.00374,0,0
SANDALL/STW,SANDALL/STW,474,STC,4,13/07/2020,14.5,6.184,6.2,0
HUDDERSFIELD/NO 2 STF,SANDY LANE/STW,475,STW,1,13/07/2020,0.004,0.00068,0,0
BRADFORD ESHOLT/NO 2 STW,SAWLEY/STW,476,STW,1,13/07/2020,0.022,0.00374,0,0
HUDDERSFIELD/NO 2 STF,SCAMMONDEN/STW,477,STW,1,13/07/2020,0.01,0.0017,0,0
HULL/STW,SCARBOROUGH/STW,478,STF/D,3,13/07/2020,13.4804297,4.022,4.65,0
DEWSBURY/STW,SCOUT DIKE/STW,479,STW,1,13/07/2020,0.006,0.00102,0,0
YORK NABURN/STW,SCRAYINGHAM/STW,480,STW,1,13/07/2020,0.012,0.00204,0,0
BRADFORD ESHOLT/NO 2 STW,SCRUTON/STW,481,STW,1,13/07/2020,0.052,0.00884,0,0
HULL/STW,SEAMER/STW,482,STW,1,13/07/2020,3.338,0.56746,0,0
CALDER VALE/STW,SECKAR/STW,483,STW,1,13/07/2020,0.008,0.00136,0,0
BRADFORD ESHOLT/NO 2 STW,SEDBUSK/STW,484,STW,1,13/07/2020,0.014,0.00238,0,0
KNOSTROP/STW,SELBY BARLOW/NO 2 STW,485,STW,1,13/07/2020,0.086,0.01462,0,0
YORK NABURN/STW,SELBY/STW,486,STF/D,3,13/07/2020,3.122994129,1.488,0,0
YORK NABURN/STW,SETTRINGTON/STW,487,STW,1,13/07/2020,0.07,0.0119,0,0
BRADFORD ESHOLT/NO 2 STW,SHAW MILLS/STW,488,STW,1,13/07/2020,0.082,0.01394,0,0
BRADFORD ESHOLT/NO 2 STW,SHAY GRANGE/STW,489,STW,1,13/07/2020,0.002,0.00034,0,0
KNOSTROP/STW,SHERBURN IN ELMET/STW,490,STW,1,13/07/2020,2.044,0.34748,0,0
YORK NABURN/STW,SHERBURN/STW,491,STW,1,13/07/2020,0.112,0.01904,0,0
YORK NABURN/STW,SHERIFF HUTTON/STW,492,STW,1,13/07/2020,0.12,0.0204,0,0
YORK NABURN/STW,SHIPTON/NO 2 STW,493,STW,1,13/07/2020,0.118,0.02006,0,0
LUNDWOOD/STW,SILKSTONE/STW,494,STW,1,13/07/2020,0.454,0.07718,0,0
BRADFORD ESHOLT/NO 2 STW,SINDERBY/STW,495,STW,1,13/07/2020,0.074,0.01258,0,0
YORK NABURN/STW,SINNINGTON/STW,496,STW,1,13/07/2020,0.044,0.00748,0,0
HULL/STW,SKEFFLING/STW,497,STW,1,13/07/2020,0.01,0.0017,0,0
BRADFORD ESHOLT/NO 2 STW,SKELTON/STW,498,STW,1,13/07/2020,0.042,0.00714,0,0
HULL/STW,SKIDBY/STW,499,STW,1,13/07/2020,0.288,0.04896,0,0
BRIDLINGTON/STW,SKIPSEA/STW,500,STW,1,13/07/2020,0.466,0.07922,0,0
BRADFORD ESHOLT/NO 2 STW,SKIPTON ON SWALE/STW,501,STW,1,13/07/2020,0.004,0.00068,0,0
BRADFORD ESHOLT/NO 2 STW,SKIPTON/STW,502,STF/D,3,13/07/2020,3.481013009,1.522,2,0
HULL/STW,SLEDMERE/STW,503,STW,1,13/07/2020,0.024,0.00408,0,0
YORK NABURN/STW,SLINGSBY/NO 2 STW,504,STW,1,13/07/2020,0.09,0.0153,0,0
KNOSTROP/STW,SNAITH/STW,505,STW,1,13/07/2020,1.32,0.2244,0,0
BRADFORD ESHOLT/NO 2 STW,SNAPE/STW,506,STW,1,13/07/2020,0.042,0.00714,0,0
HULL/STW,SOUTH DALTON/STW,507,STW,1,13/07/2020,0.016,0.00272,0,0
KNOSTROP/STW,SOUTH ELMSALL/STW,508,STW,1,13/07/2020,4.211782939,2.323,0,0
BRADFORD ESHOLT/NO 2 STW,SPENNITHORNE/STW,509,STW,1,13/07/2020,0.026,0.00442,0,0
YORK NABURN/STW,SPROXTON/STW,510,STW,1,13/07/2020,0.014,0.00238,0,0
OLD WHITTINGTON/STW,STAINSBY/STW,511,STW,1,13/07/2020,0.006,0.00102,0,0
YORK NABURN/STW,STAMFORD BRIDGE/NO 2 STW,512,STW,1,13/07/2020,0.732,0.12444,0,0
KNOSTROP/STW,STANLEY/STW,513,STW,1,13/07/2020,2.734,0.46478,0,0
KNOSTROP/STW,STAPLETON PARK/STW,514,STW,1,13/07/2020,0.24,0.0408,0,0
BRADFORD ESHOLT/NO 2 STW,STARBOTTON/STW,515,STW,1,13/07/2020,0.016,0.00272,0,0
BLACKBURN MEADOWS/STW,STAVE LOW COMMON/STW,516,STW,1,13/07/2020,0.008,0.00136,0,0
BLACKBURN MEADOWS/STW,STAVELEY/STW,517,STC,4,13/07/2020,2,1.963,0,0
YORK NABURN/STW,STEARSBY/STW,518,STW,1,13/07/2020,0.002,0.00034,0,0
YORK NABURN/STW,STILLINGTON/STW,519,STW,1,13/07/2020,0.102,0.01734,0,0
BRADFORD ESHOLT/NO 2 STW,STIRTON/STW,520,STW,1,13/07/2020,0.012,0.00204,0,0
BLACKBURN MEADOWS/STW,STOCKLEY/STW,521,STW,1,13/07/2020,0.372,0.06324,0,0
LUNDWOOD/STW,STOCKSBRIDGE/STW,522,STW,1,13/07/2020,1.916,0.32572,0,0
DEWSBURY/STW,STOCKSMOOR ROAD/NO 2 STW,523,STW,1,13/07/2020,0.01,0.0017,0,0
HUDDERSFIELD/NO 2 STF,STOODLEY GLEN/STW,524,STW,1,13/07/2020,0.004,0.00068,0,0
BRADFORD ESHOLT/NO 2 STW,STUDLEY ROGER/STW,525,STW,1,13/07/2020,0.016,0.00272,0,0
HULL/STW,SUNNYBANK/STW,526,STW,1,13/07/2020,0.02,0.0034,0,0
YORK NABURN/STW,SUTTON ON THE FOREST/STW,527,STW,1,13/07/2020,0.226,0.03842,0,0
BRADFORD ESHOLT/NO 2 STW,SUTTON WHITESTONECLF/STW,528,STW,1,13/07/2020,0.046,0.00782,0,0
KNOSTROP/STW,SUTTON/STW,529,STF/D,3,13/07/2020,9.785319221,3.932,2,0
HULL/STW,SWINE/STW,530,STW,1,13/07/2020,0.006,0.00102,0,0
BRADFORD ESHOLT/NO 2 STW,SWINITHWAITE/STW,531,STW,1,13/07/2020,0.004,0.00068,0,0
BRADFORD ESHOLT/NO 2 STW,SWINSTY CAR PARK/STW,532,STW,1,13/07/2020,0.006,0.00102,0,0
BRADFORD ESHOLT/NO 2 STW,SWINTON MASHAM/NO 2 STW,533,STW,1,13/07/2020,0.006,0.00102,0,0
YORK NABURN/STW,TADCASTER/DOMESTIC STW,534,STW,1,13/07/2020,1.364,0.23188,0,0
KNOSTROP/STW,TADCASTER/TRADE STW,535,STF/T,2,13/07/2020,1.714,0.857,1,0
KNOSTROP/STW,TANKERSLEY/STW,536,STW,1,13/07/2020,0.22,0.0374,0,0
OLD WHITTINGTON/STW,TEMPLE NORMANTON/STW,537,STW,1,13/07/2020,0.046,0.00782,0,0
YORK NABURN/STW,TERRINGTON/STW,538,STW,1,13/07/2020,0.07,0.0119,0,0
HULL/STW,THE COTT RUSTON PARVA/STW,539,STW,1,13/07/2020,0.02,0.0034,0,0
HULL/STW,THE LAURELS/STW,540,STW,1,13/07/2020,0.02,0.0034,0,0
BRADFORD ESHOLT/NO 2 STW,THIMBLEBY/STW,541,STW,1,13/07/2020,0.006,0.00102,0,0
BRADFORD ESHOLT/NO 2 STW,THIRKLEBY/STW,542,STW,1,13/07/2020,0.01,0.0017,0,0
BRADFORD ESHOLT/NO 2 STW,THIRN/STW,543,STW,1,13/07/2020,0.006,0.00102,0,0
BRADFORD ESHOLT/NO 2 STW,THIRSK/STW,544,STW,1,13/07/2020,1.692,0.28764,0,0
YORK NABURN/STW,THOLTHORPE/STW,545,STW,1,13/07/2020,0.02,0.0034,0,0
BRADFORD ESHOLT/NO 2 STW,THORALBY/STW,546,STW,1,13/07/2020,0.032,0.00544,0,0
YORK NABURN/STW,THORGANBY/STW,547,STW,1,13/07/2020,0.012,0.00204,0,0
BRADFORD ESHOLT/NO 2 STW,THORMANBY/NO 2 STW,548,STW,1,13/07/2020,0.03,0.0051,0,0
HULL/STW,THORNE/STW,549,STF/T,2,13/07/2020,4.958,2.479,1,0
BRADFORD ESHOLT/NO 2 STW,THORNTON LE BEANS/STW,550,STW,1,13/07/2020,0.322,0.05474,0,0
YORK NABURN/STW,THORNTON LE DALE/STW,551,STW,1,13/07/2020,0.034,0.00578,0,0
BRADFORD ESHOLT/NO 2 STW,THORNTON LE STREET/STW,552,STW,1,13/07/2020,0.014,0.00238,0,0
BRADFORD ESHOLT/NO 2 STW,THORNTON STEWARD/STW,553,STW,1,13/07/2020,0.004,0.00068,0,0
BRADFORD ESHOLT/NO 2 STW,THORNTON WATLASS/STW,554,STW,1,13/07/2020,0.028,0.00476,0,0
YORK NABURN/STW,THORP ARCH/STW,555,STW,1,13/07/2020,1.532,0.26044,0,0
YORK NABURN/STW,THORPE WILLOUGHBY/STW,556,STW,1,13/07/2020,0.01,0.0017,0,0
BRADFORD ESHOLT/NO 2 STW,THWAITE/STW,557,STW,1,13/07/2020,0.074,0.01258,0,0
HULL/STW,TIBTHORPE/STW,558,STW,1,13/07/2020,0.008,0.00136,0,0
BRADFORD ESHOLT/NO 2 STW,TIMBLE/STW,559,STW,1,13/07/2020,0.002,0.00034,0,0
BRADFORD ESHOLT/NO 2 STW,TOCKWITH/STW,560,STW,1,13/07/2020,0.256,0.04352,0,0
YORK NABURN/STW,TOLLERTON/STW,561,STW,1,13/07/2020,0.246,0.04182,0,0
HULL/STW,TOPHILL LOW/WTW STW,562,STW,1,13/07/2020,0.004,0.00068,0,0
KNOSTROP/STW,TOWTON/STW,563,STW,1,13/07/2020,0.028,0.00476,0,0
OLD WHITTINGTON/STW,TROWAY/STW,564,STW,1,13/07/2020,0.002,0.00034,0,0
BRADFORD ESHOLT/NO 2 STW,TUNSTALL/STW,565,STW,1,13/07/2020,0.036,0.00612,0,0
BLACKBURN MEADOWS/STW,TUPTON/STW,566,STW,1,13/07/2020,1.406,0.23902,0,0
YORK NABURN/STW,UGTHORPE/STW,567,STW,1,13/07/2020,0.02,0.0034,0,0
DEWSBURY/STW,UPPER DENBY/STW,568,STW,1,13/07/2020,0.002,0.00034,0,0
BRADFORD ESHOLT/NO 2 STW,UPSALL/STW,569,STW,1,13/07/2020,0.002,0.00034,0,0
KNOSTROP/STW,UPTON WRANGBROOK/STW,570,STW,1,13/07/2020,0.926,0.15742,0,0
OLD WHITTINGTON/STW,WADSHELF/STW,571,STW,1,13/07/2020,0.026,0.00442,0,0
HULL/STW,WANSFORD/NO 2 STW,572,STW,1,13/07/2020,0.012,0.00204,0,0
YORK NABURN/STW,WARTHILL/STW,573,STW,1,13/07/2020,0.022,0.00374,0,0
YORK NABURN/STW,WASS/NO 2 STW,574,STW,1,13/07/2020,0.018,0.00306,0,0
HUDDERSFIELD/NO 2 STF,WATERGATE/STW,575,STW,1,13/07/2020,0.004,0.00068,0,0
BRADFORD ESHOLT/NO 2 STW,WATH BRIDGE/STW,576,STW,1,13/07/2020,0.008,0.00136,0,0
ALDWARKE/STW,WATH ON DEARNE/STW,577,STF/T,2,13/07/2020,2.728,1.364,1,0
BRADFORD ESHOLT/NO 2 STW,WATH RIPON/STW,578,STW,1,13/07/2020,0.088,0.01496,0,0
HULL/STW,WATTON/STW,579,STW,1,13/07/2020,0.328,0.05576,0,0
BRADFORD ESHOLT/NO 2 STW,WEARDLEY/STW,580,STW,1,13/07/2020,0.004,0.00068,0,0
YORK NABURN/STW,WEAVERTHORPE/STW,581,STW,1,13/07/2020,0.044,0.00748,0,0
HULL/STW,WEEL/STW,582,STW,1,13/07/2020,0.004,0.00068,0,0
KNOSTROP/STW,WEETON/STW,583,STW,1,13/07/2020,0.152,0.02584,0,0
YORK NABURN/STW,WELBURN/STW,584,STW,1,13/07/2020,0.068,0.01156,0,0
HUDDERSFIELD/NO 2 STF,WELLHOUSE/STW,585,STW,1,13/07/2020,0.004,0.00068,0,0
HULL/STW,WELLS COTTAGE/STW,586,STW,1,13/07/2020,0.02,0.0034,0,0
HULL/STW,WELWICK NO 1/STW,587,STW,1,13/07/2020,0.004,0.00068,0,0
HULL/STW,WELWICK NO 2/STW,588,STW,1,13/07/2020,0.016,0.00272,0,0
BRADFORD ESHOLT/NO 2 STW,WENSLEY/STW,589,STW,1,13/07/2020,0.018,0.00306,0,0
LUNDWOOD/STW,WENTWORTH CASTLE/STW,590,STW,1,13/07/2020,0.034,0.00578,0,0
KNOSTROP/STW,WENTWORTH/STW,591,STW,1,13/07/2020,0.06,0.0102,0,0
DEWSBURY/STW,WEST BRETTON/NO 2 STW,592,STW,1,13/07/2020,0.056,0.00952,0,0
BRADFORD ESHOLT/NO 2 STW,WEST BURTON/STW,593,STW,1,13/07/2020,0.04,0.0068,0,0
KNOSTROP/STW,WEST HADDLESEY/STW,594,STW,1,13/07/2020,0.024,0.00408,0,0
OLD WHITTINGTON/STW,WEST HANDLEY/STW,595,STW,1,13/07/2020,0.016,0.00272,0,0
YORK NABURN/STW,WEST LUTTON/STW,596,STW,1,13/07/2020,0.03,0.0051,0,0
BRADFORD ESHOLT/NO 2 STW,WEST ROUNTON/STW,597,STW,1,13/07/2020,0.09,0.0153,0,0
BRADFORD ESHOLT/NO 2 STW,WEST TANFIELD/STW,598,STW,1,13/07/2020,0.104,0.01768,0,0
BRADFORD ESHOLT/NO 2 STW,WEST WITTON/STW,599,STW,1,13/07/2020,0.062,0.01054,0,0
YORK NABURN/STW,WESTERDALE/STW,600,STW,1,13/07/2020,0.006,0.00102,0,0
YORK NABURN/STW,WESTOW/STW,601,STW,1,13/07/2020,0.04,0.0068,0,0
KNOSTROP/STW,WETHERBY/STW,602,STW,1,13/07/2020,3.354,0.57018,0,0
HULL/STW,WETWANG/STW,603,STW,1,13/07/2020,0.106,0.01802,0,0
BLACKBURN MEADOWS/STW,WHARNCLIFFE SIDE/STW,604,STW,1,13/07/2020,0.2,0.034,0,0
BRADFORD ESHOLT/NO 2 STW,WHASHTON/STW,605,STW,1,13/07/2020,0.016,0.00272,0,0
YORK NABURN/STW,WHELDRAKE/STW,606,STW,1,13/07/2020,0.298,0.05066,0,0
YORK NABURN/STW,WHENBY/NO 2 STW,607,STW,1,13/07/2020,0.004,0.00068,0,0
YORK NABURN/STW,WHITBY/STW,608,STF/D,3,13/07/2020,4.335505295,1.417,4,0
BLACKBURN MEADOWS/STW,WHITLEY/STW,609,STW,1,13/07/2020,0.006,0.00102,0,0
YORK NABURN/STW,WILBERFOSS/STW,610,STW,1,13/07/2020,0.428,0.07276,0,0
OLD WHITTINGTON/STW,WILLIAMTHORPE/STW,611,STF/T,2,13/07/2020,0.514,0.257,1,0
YORK NABURN/STW,WISTOW/STW,612,STW,1,13/07/2020,0.162,0.02754,0,0
HULL/STW,WITHERNSEA/STW,613,STF/T,2,13/07/2020,1.236,0.618,1,0
HULL/STW,WITHERNWICK/STW,614,STW,1,13/07/2020,0.07,0.0119,0,0
KNOSTROP/STW,WOMBWELL/STW,615,STF/D,3,13/07/2020,7.368496223,3.432,2,0
BLACKBURN MEADOWS/STW,WOODALL/STW,616,STW,1,13/07/2020,0.036,0.00612,0,0
WOODHOUSE MILL/NO 2 STW,WOODHOUSE MILL/NO 2 STW,617,STC,4,13/07/2020,14.5,9.659,1.55,0
CALDER VALE/STW,WOOLLEY VILLAGE/STW,618,STW,1,13/07/2020,0.056,0.00952,0,0
ALDWARKE/STW,WORSBROUGH/STW,619,STF/T,2,13/07/2020,2.656,1.328,1,0
LUNDWOOD/STW,WORTLEY EAST/STW,620,STW,1,13/07/2020,0.02,0.0034,0,0
LUNDWOOD/STW,WORTLEY WEST/STW,621,STW,1,13/07/2020,0.012,0.00204,0,0
BRADFORD ESHOLT/NO 2 STW,WORTON/STW,622,STW,1,13/07/2020,0.01,0.0017,0,0
CALDER VALE/STW,WRAGBY/STW,623,STW,1,13/07/2020,0.012,0.00204,0,0
YORK NABURN/STW,YEARSLEY/STW,624,STW,1,13/07/2020,0.01,0.0017,0,0
YORK NABURN/STW,YORK NABURN/STW,625,STC,4,13/07/2020,30,10.635,12.4,9.9
3rd Party,NORTHUMBRIAN WATER,626,TP,5,13/07/2020,500,0,0,50
3rd Party,ANGLIAN WATER,627,TP,5,13/07/2020,500,0,0,50
3rd Party,SEVERN TRENT,628,TP,5,13/07/2020,500,0,0,50
KNOSTROP/STW,ABERFORD/STW,1,STW,1,14/07/2020,0.194,0.03298,0,0
YORK NABURN/STW,ACKLAM/STW,2,STW,1,14/07/2020,0.004,0.00068,0,0
KNOSTROP/STW,ACKWORTH/STW,3,STW,1,14/07/2020,1.242,0.21114,0,0
HULL/STW,ACORNS BACK LN/STW,4,STW,1,14/07/2020,0.02,0.0034,0,0
ALDWARKE/STW,ADWICK/STW,5,STF/T,2,14/07/2020,2.862,1.431,1,0
KNOSTROP/STW,AIREDALE/STW,6,STW,1,14/07/2020,0.596,0.10132,0,0
SANDALL/STW,AIRMYN/STW,7,STW,1,14/07/2020,0.068,0.01156,0,0
BRADFORD ESHOLT/NO 2 STW,AIRTON/NO 2 STW,8,STW,1,14/07/2020,0.036,0.00612,0,0
HULL/STW,ALDBROUGH/STW,9,STW,1,14/07/2020,0.202,0.03434,0,0
BRADFORD ESHOLT/NO 2 STW,ALDFIELD/STW,10,STW,1,14/07/2020,0.008,0.00136,0,0
BRADFORD ESHOLT/NO 2 STW,ALDWARK BAY HORSE/2 STW,11,STW,1,14/07/2020,0.02,0.0034,0,0
BRADFORD ESHOLT/NO 2 STW,ALDWARK BOAT CLUB/STW,12,STW,1,14/07/2020,0.02,0.0034,0,0
ALDWARKE/STW,ALDWARKE/STW,13,STC,4,14/07/2020,14.5,7.372,4.65,0
YORK NABURN/STW,AMPLEFORTH VILLAGE/STW,14,STW,1,14/07/2020,0.1,0.017,0,0
BRADFORD ESHOLT/NO 2 STW,APPERSETT/STW,15,STW,1,14/07/2020,0.008,0.00136,0,0
YORK NABURN/STW,APPLETON LE MOOR/STW,16,STW,1,14/07/2020,0.022,0.00374,0,0
BRADFORD ESHOLT/NO 2 STW,APPLETON WISKE/STW,17,STW,1,14/07/2020,0.06,0.0102,0,0
BRADFORD ESHOLT/NO 2 STW,APPLETREEWICK/STW,18,STW,1,14/07/2020,0.014,0.00238,0,0
BRADFORD ESHOLT/NO 2 STW,ARRATHORNE/STW,19,STW,1,14/07/2020,0.004,0.00068,0,0
BRADFORD ESHOLT/NO 2 STW,ASENBY/STW,20,STW,1,14/07/2020,0.042,0.00714,0,0
YORK NABURN/STW,ASKHAM BRYAN/STW,21,STW,1,14/07/2020,0.23,0.0391,0,0
BRADFORD ESHOLT/NO 2 STW,ASKRIGG/STW,22,STW,1,14/07/2020,0.072,0.01224,0,0
KNOSTROP/STW,ASSELBY/STW,23,STW,1,14/07/2020,0.02,0.0034,0,0
BLACKBURN MEADOWS/STW,ASTWITH/STW,24,STW,1,14/07/2020,0.006,0.00102,0,0
BRIDLINGTON/STW,ATWICK/NO 2 STW,25,STW,1,14/07/2020,0.036,0.00612,0,0
BRADFORD ESHOLT/NO 2 STW,AYSGARTH FALLS/STW,26,STW,1,14/07/2020,0.004,0.00068,0,0
BRADFORD ESHOLT/NO 2 STW,AYSGARTH/STW,27,STW,1,14/07/2020,0.024,0.00408,0,0
BRADFORD ESHOLT/NO 2 STW,BAGBY/STW,28,STW,1,14/07/2020,0.068,0.01156,0,0
BRADFORD ESHOLT/NO 2 STW,BAINBRIDGE/STW,29,STW,1,14/07/2020,0.058,0.00986,0,0
SANDALL/STW,BALBY/STW,30,STF/T,2,14/07/2020,2.08,1.04,1,0
BRADFORD ESHOLT/NO 2 STW,BALDERSBY ST JAMES/STW,31,STW,1,14/07/2020,0.02,0.0034,0,0
BRADFORD ESHOLT/NO 2 STW,BALDERSBY/STW,32,STW,1,14/07/2020,0.028,0.00476,0,0
YORK NABURN/STW,BARLBY/STW,33,STW,1,14/07/2020,1.134,0.19278,0,0
OLD WHITTINGTON/STW,BARLOW/STW,34,STW,1,14/07/2020,0.12,0.0204,0,0
